조사년도,학제명,시도명,층화학교ID,70%추출,학제유형명,휴직여자수석교사수,보직교사수,여자보직교사수,휴직보직교사수,휴직여자보직교사수,교사수,여자교사수,휴직교사수,휴직여자교사수,전문상담교사수,여자전문상담교사수,휴직전문상담교사수,휴직여자전문상담교사수,사서교사수,휴직수석교사수,여자수석교사수,수석교사수,휴직여자교감수,휴직교감수,여자교감수,교감수,휴직여자교장수,휴직교장수,여자교장수,교장수,유초중등교원_여자교원수,유초중등교원_교원수,여자사서교사수,휴직사서교사수,여자시간강사수,시간강사수,여자기간제교사수,기간제교사수,휴직여자영양교사수,휴직영양교사수,여자영양교사수,영양교사수,휴직여자보건교사수,휴직보건교사수,여자보건교사수,보건교사수,휴직여자실기교사수,휴직실기교사수,여자실기교사수,실기교사수,휴직여자사서교사수
2022,초등학교,경기,4043537056,Y,초등학교,0,0,0,0,0,37,35,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,38,41,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
2022,유치원,경기,4045832184,Y,유치원,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,일반고등학교,경기,4047500348,Y,일반고등학교,0,0,0,0,0,88,67,7,6,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,71,94,1,0,1,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2022,유치원,경기,4052547071,Y,유치원,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4055250193,Y,유치원,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4057085465,Y,유치원,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4057499631,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,4059401243,Y,초등학교,0,0,0,0,0,46,31,3,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,34,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,유치원,경기,4060350085,Y,유치원,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,4060617041,Y,초등학교,0,0,0,0,0,33,26,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,30,37,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2022,유치원,경기,4062953968,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4063443494,Y,유치원,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4063608617,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4065491004,Y,유치원,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,일반중학교,경기,4065757584,Y,중학교,0,0,0,0,0,33,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,23,37,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,초등학교,경기,4070740943,Y,초등학교,0,0,0,0,0,47,42,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,45,51,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2022,초등학교,경기,4072172691,Y,초등학교,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,19,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2022,일반중학교,경기,4072341499,Y,중학교,0,0,0,0,0,40,33,5,5,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,39,46,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2022,유치원,경기,4082807922,Y,유치원,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,일반고등학교,경기,4087259368,Y,일반고등학교,0,0,0,0,0,66,45,5,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,49,72,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2022,농림업고등학교,경기,4090188282,Y,특성화고등학교,0,0,0,0,0,60,44,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,46,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,유치원,경기,4095819150,Y,유치원,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4100324697,Y,유치원,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,4100864438,Y,초등학교,0,0,0,0,0,14,12,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,16,20,1,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0
2022,유치원,경기,4101679053,Y,유치원,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4103634949,Y,유치원,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4103807543,Y,유치원,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4104258492,Y,유치원,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4104776518,Y,유치원,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,일반중학교,경기,4105747968,Y,중학교,0,0,0,0,0,52,42,2,2,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,46,58,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,초등학교,경기,4107219228,Y,초등학교,0,0,0,0,0,32,29,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,31,35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,유치원,경기,4110659510,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4114827544,Y,유치원,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,일반고등학교,경기,4116929898,Y,일반고등학교,0,0,0,0,0,83,62,10,10,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,66,88,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2022,일반중학교,경기,4123744479,Y,중학교,0,0,0,0,0,13,7,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,초등학교,경기,4125522003,Y,초등학교,0,0,0,0,0,17,15,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17,21,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2022,초등학교,경기,4128264532,Y,초등학교,0,0,0,0,0,49,39,3,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,43,54,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2022,유치원,경기,4129911906,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,일반중학교,경기,4131850810,Y,중학교,0,0,0,0,0,22,17,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,20,26,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,초등학교,경기,4133544151,Y,초등학교,0,0,0,0,0,37,30,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,34,41,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2022,초등학교,경기,4134796642,Y,초등학교,0,0,0,0,0,74,57,9,7,2,2,1,1,0,0,0,0,0,0,1,2,0,0,0,1,63,82,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0
2022,유치원,경기,4137578656,Y,유치원,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,일반중학교,경기,4138500838,Y,중학교,0,0,0,0,0,46,32,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35,51,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2022,일반중학교,경기,4144136484,Y,중학교,0,0,0,0,0,33,17,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18,37,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,유치원,경기,4145398896,Y,유치원,0,0,0,0,0,36,35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,37,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,종합고등학교,경기,4150801339,Y,일반고등학교,0,0,0,0,0,46,24,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,27,51,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2022,초등학교,경기,4154972474,Y,초등학교,0,0,0,0,0,53,49,9,9,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,52,57,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,종합고등학교,경기,4159280602,Y,일반고등학교,0,0,0,0,0,31,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,36,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2022,유치원,경기,4159912800,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,4160037652,Y,초등학교,0,0,0,0,0,59,35,4,3,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,42,66,1,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0
2022,유치원,경기,4162049020,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4164599305,Y,유치원,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,일반중학교,경기,4165266546,Y,중학교,0,0,0,0,0,19,14,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,18,24,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,초등학교,경기,4165983192,Y,초등학교,0,0,0,0,0,50,38,5,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,41,55,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2022,유치원,경기,4168329192,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,일반중학교,경기,4170527650,Y,중학교,0,0,0,0,0,72,62,4,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,65,76,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,유치원,경기,4173369387,Y,유치원,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,일반중학교,경기,4173883385,Y,중학교,0,0,0,0,0,18,10,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,15,23,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,유치원,경기,4174711258,Y,유치원,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,4179065375,Y,초등학교,0,0,0,0,0,23,19,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,23,28,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2022,초등학교,경기,4179304359,Y,초등학교,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,8,11,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2022,일반중학교,경기,4185406561,Y,중학교,0,0,0,0,0,49,35,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,40,54,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0
2022,유치원,경기,4190243203,Y,유치원,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,4190432747,Y,초등학교,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,초등학교,경기,4193348591,Y,초등학교,0,0,0,0,0,38,35,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,36,41,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,초등학교,경기,4194773917,Y,초등학교,0,0,0,0,0,12,8,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,11,16,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,유치원,경기,4195943538,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,4197824558,Y,초등학교,0,0,0,0,0,12,6,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,10,16,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,유치원,경기,4197990659,Y,유치원,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,일반중학교,경기,4198423954,Y,중학교,0,0,0,0,0,44,37,7,6,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,43,51,1,0,0,0,0,0,1,1,2,2,0,0,1,1,0,0,0,0,0
2022,유치원,경기,4198614549,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4202820111,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4204917288,Y,유치원,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,4207697513,Y,초등학교,0,0,0,0,0,27,23,2,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,28,33,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2022,초등학교,경기,4211105213,Y,초등학교,0,0,0,0,0,31,25,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,27,35,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2022,초등학교,경기,4212256258,Y,초등학교,0,0,0,0,0,27,22,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,26,31,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2022,공업고등학교,경기,4212453460,Y,특성화고등학교,0,0,0,0,0,81,42,6,6,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,46,88,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,1,0
2022,일반중학교,경기,4213459575,Y,중학교,0,0,0,0,0,64,55,4,4,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,60,70,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2022,초등학교,경기,4214054134,Y,초등학교,0,0,0,0,0,38,35,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,38,41,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,유치원,경기,4215071570,Y,유치원,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4220245841,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,일반중학교,경기,4221743560,Y,중학교,0,0,0,0,0,20,16,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,23,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,초등학교,경기,4223947129,Y,초등학교,0,0,0,0,0,50,37,7,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,41,54,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0
2022,초등학교,경기,4225055143,Y,초등학교,0,0,0,0,0,54,34,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,38,60,0,0,1,1,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0
2022,초등학교,경기,4235257630,Y,초등학교,0,0,0,0,0,17,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,16,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,유치원,경기,4235475769,Y,유치원,0,0,0,0,0,19,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4235833522,Y,유치원,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4240056602,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,상업고등학교,경기,4242822967,Y,특성화고등학교,0,0,0,0,0,70,54,8,7,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,58,75,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,유치원,경기,4246961770,Y,유치원,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,일반고등학교,경기,4249060518,Y,일반고등학교,0,0,0,0,0,90,63,7,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,67,97,0,0,1,1,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0
2022,일반중학교,경기,4249630174,Y,중학교,0,0,0,0,0,69,49,7,7,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,53,76,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0
2022,유치원,경기,4250570875,Y,유치원,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,4252257631,Y,초등학교,0,0,0,0,0,23,19,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22,28,0,0,2,2,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0
2022,유치원,경기,4253796269,Y,유치원,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4256461893,Y,유치원,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,4257829507,Y,초등학교,0,0,0,0,0,84,55,4,3,1,1,0,0,1,0,0,0,0,0,1,2,0,0,1,1,62,92,1,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0
2022,초등학교,경기,4258093580,Y,초등학교,0,0,0,0,0,22,14,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,17,26,1,0,5,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,유치원,경기,4262417366,Y,유치원,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4264860665,Y,유치원,0,0,0,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4269119808,Y,유치원,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4271212070,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4277051255,Y,유치원,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,4279084619,Y,초등학교,0,0,0,0,0,35,34,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,38,40,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2022,공업고등학교,경기,4279485177,Y,특성화고등학교,0,0,0,0,0,68,43,3,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,47,74,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2022,유치원,경기,4279719871,Y,유치원,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4280338775,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4281630886,Y,유치원,0,0,0,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,일반고등학교,경기,4281910726,Y,일반고등학교,0,0,0,0,0,73,41,3,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,45,79,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2022,유치원,경기,4285698821,Y,유치원,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,4285968592,Y,초등학교,0,0,0,0,0,27,25,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,28,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2022,유치원,경기,4289648081,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4293876741,Y,유치원,0,0,0,0,0,16,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4306413976,Y,유치원,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,유치원,경기,4308905497,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,초등학교,경기,4309600937,Y,초등학교,0,0,0,0,0,87,70,4,4,1,0,0,0,1,0,0,0,0,0,1,2,0,0,1,1,77,96,1,0,0,0,0,0,0,0,1,1,1,1,3,3,0,0,0,0,0
2022,유치원,경기,4309711547,Y,유치원,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
