조사년도,개방ID,학교명,시도명,학교구분명,전문대_여자재학생수,전문대_재학생수,전문대_재적여학생수,전문대_재적학생수,전문대_학사심화과정입학정원수,전문대_입학정원수,전문대_심화과정학과수,전문대_학과수,전문대_휴학생수,전문대_여자휴학생수,전문대_야간4학년재적여학생수,전문대_야간4학년재적학생수,전문대_야간3학년재적여학생수,전문대_야간3학년재적학생수,전문대_야간2학년재적여학생수,전문대_야간2학년재적학생수,전문대_야간1학년재적여학생수,전문대_야간1학년재적학생수,전문대_야간여자휴학생수,전문대_야간휴학생수,전문대_야간여자재학생수,전문대_야간재학생수,전문대_주간학사심화과정4학년재적학생수,전문대_주간학사심화과정3학년재적학생수,전문대_주간학사심화과정2학년재적학생수,전문대_주간학사심화과정1학년재적학생수,전문대_주간4학년재적여학생수,전문대_주간4학년재적학생수,전문대_주간3학년재적여학생수,전문대_주간3학년재적학생수,전문대_주간2학년재적여학생수,전문대_주간2학년재적학생수,전문대_주간1학년재적여학생수,전문대_주간1학년재적학생수,전문대_주간여자휴학생수,전문대_주간휴학생수,전문대_주간여자재학생수,전문대_주간재학생수,전문대_여자졸업생수,전문대_졸업생수,전문대_학사심화과정여자입학생수,전문대_학사심화과정입학생수,전문대_여자입학생수,전문대_입학생수,전문대_야간학사심화과정4학년재적학생수,전문대_야간학사심화과정3학년재적학생수,전문대_야간학사심화과정2학년재적학생수,전문대학_주간학사심화과정재적학생수,전문대학_주간학사심화과정재적여학생수,전문대_건물면적,전문대학_주간학사심화과정1학년재적여학생수,전문대학_주간학사심화과정2학년재적여학생수,전문대_교원정원수,전문대_교원수,전문대_학교수,전문대_사무직원정원수,전문대_사무직원수,전문대학_야간학사심화과정4학년재적여학생수,전문대학_야간학사심화과정3학년재적여학생수,전문대학_야간학사심화과정2학년재적여학생수,전문대학_야간학사심화과정1학년재적여학생수,전문대학_야간학사심화과정재적학생수,전문대학_야간학사심화과정재적여학생수,전문대_여자교원수,전문대_여자사무직원수,전문대학_주간학사심화과정4학년재적여학생수,전문대학_주간학사심화과정3학년재적여학생수,전문대_야간학사심화과정1학년재적학생수,,,,,
2021,2969926416,한림성심대학,강원,전문대학,1742,2780,1987,4267,0,1206,0,70,1487,245,0,0,0,0,39,130,100,204,23,106,116,228,0,0,0,0,78,100,410,573,701,1842,659,1418,222,1381,1626,2552,602,1096,0,0,0,1139,0,0,0,0,0,0,0,0,1,82,1,55,66,0,0,0,0,0,0,33,26,0,0,0,,,,,
2021,3138893783,장안대학,경기,전문대학,2374,4101,2983,6535,0,2622,0,58,2434,609,0,0,19,45,41,86,129,182,32,63,157,250,0,0,0,0,0,0,331,554,1405,3410,1058,2258,577,2371,2217,3851,1341,2205,0,0,0,1630,0,0,0,0,0,0,0,0,0,145,1,59,39,0,0,0,0,0,0,83,17,0,0,0,,,,,
2021,3177766501,상지영서대학,강원,전문대학,89,167,192,737,0,0,0,24,570,103,0,0,0,0,2,13,4,12,6,24,0,1,0,0,0,0,0,0,97,128,57,391,32,193,97,546,89,166,368,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2021,3215096950,송호대학,강원,전문대학,574,945,631,1326,0,366,0,26,381,57,0,0,0,0,51,73,22,60,2,15,71,118,0,0,0,0,58,74,108,168,196,518,196,433,55,366,503,827,172,278,0,0,0,360,0,0,0,0,0,0,0,0,1,31,1,64,59,0,0,0,0,0,0,17,31,0,0,0,,,,,
2021,3230940222,연암공과대학교,경남,전문대학,71,1198,95,2482,0,527,0,7,1284,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,137,40,751,38,1594,24,1284,71,1198,36,444,0,0,0,558,0,0,0,0,0,0,0,0,0,39,1,30,56,0,0,0,0,0,0,0,25,0,0,0,,,,,
2021,3259533643,원광보건대학,전북,전문대학,3114,4479,3671,6497,0,1758,0,47,2018,557,0,0,0,0,89,118,262,358,62,94,289,382,0,0,0,0,165,205,719,1057,1205,2569,1231,2190,495,1924,2825,4097,1140,1647,0,0,0,1795,0,0,0,0,0,0,0,0,1,122,1,65,59,0,0,0,0,0,0,62,16,0,0,0,,,,,
2021,3319877982,서라벌대학,경북,전문대학,406,608,421,709,0,235,0,14,101,15,0,0,0,0,20,26,18,21,0,1,38,46,0,0,0,0,63,87,105,139,87,221,128,215,15,100,368,562,133,211,0,0,0,208,0,0,0,0,0,0,0,0,1,25,1,0,43,0,0,0,0,0,0,15,19,0,0,0,,,,,
2021,3449357867,신흥대학,경기,전문대학,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2021,3463636338,전북과학대학,전북,전문대학,1062,1738,1086,1868,0,620,0,25,129,23,0,0,0,0,70,161,88,170,0,3,158,328,0,0,0,0,85,107,132,164,354,595,357,671,23,126,904,1410,382,621,0,0,0,730,0,0,0,0,0,0,0,0,1,50,1,41,42,0,0,0,0,0,0,22,18,0,0,0,,,,,
2021,3586830735,서강정보대학,광주,전문대학,2741,5018,3153,7564,0,1974,0,98,2546,412,227,328,78,170,74,306,85,370,86,294,378,880,0,0,0,0,163,207,455,648,1044,3033,1027,2502,326,2252,2363,4138,1108,2135,0,0,0,2231,0,0,0,0,0,0,0,0,1,140,1,85,99,0,0,0,0,0,0,54,44,0,0,0,,,,,
2021,3622565805,인덕대학,서울,전문대학,2917,5955,3497,8800,0,2474,0,83,2835,570,0,0,4,43,146,409,190,445,56,257,279,635,0,0,0,0,0,0,651,1449,1203,3515,1303,2939,514,2578,2638,5320,1271,2390,0,0,0,2591,0,0,0,0,0,0,0,0,1,167,1,75,67,0,0,0,0,0,0,47,26,0,0,0,,,,,
2021,3716863155,안동과학대학,경북,전문대학,1487,2369,1602,3193,0,1075,0,39,824,115,0,0,0,0,25,64,57,118,6,24,76,158,0,0,0,0,203,245,346,460,547,1368,424,938,109,800,1411,2211,555,958,0,0,0,804,0,0,0,0,0,0,0,0,1,83,1,57,121,0,0,0,0,0,0,41,70,0,0,0,,,,,
2021,3780793607,제주한라대학,제주,전문대학,2984,5664,3805,9653,0,1856,0,84,3975,812,0,0,0,0,70,135,159,264,50,149,179,250,0,0,0,0,366,662,736,1335,1231,3613,1243,3644,762,3826,2805,5414,951,1676,0,0,0,1811,0,0,0,0,0,0,0,0,1,150,1,50,160,0,0,0,0,0,0,73,66,0,0,0,,,,,
2021,3860947132,군장대학,전북,전문대학,986,1880,1023,2227,0,672,0,41,347,37,0,0,0,0,160,266,148,270,6,12,302,524,0,0,0,0,62,82,108,158,240,754,305,697,31,335,684,1356,362,739,0,0,0,822,0,0,0,0,0,0,0,0,1,51,1,37,71,0,0,0,0,0,0,20,34,0,0,0,,,,,
2021,3878318190,유한대학,경기,전문대학,1727,4535,2014,7642,0,2097,0,64,3098,282,0,0,2,17,0,12,1,1,3,22,0,8,0,0,0,0,0,0,207,550,857,3996,947,3066,279,3076,1727,4527,777,1954,0,0,0,2198,0,0,0,0,0,0,0,0,1,142,1,70,69,0,0,0,0,0,0,50,25,0,0,0,,,,,
2021,3895868420,서정대학,경기,전문대학,3342,6197,3896,9024,0,1644,0,50,2827,554,0,0,0,0,450,747,563,984,70,229,943,1502,0,0,0,0,99,115,324,381,1052,3339,1408,3458,484,2598,2399,4695,1082,1915,0,0,0,2725,0,0,0,0,0,0,0,0,1,158,1,70,92,0,0,0,0,0,0,57,45,0,0,0,,,,,
2021,3925817430,경민대학,경기,전문대학,1953,3845,2477,6473,0,1560,0,55,2628,524,0,0,0,0,86,310,108,338,44,198,150,450,0,0,0,0,88,107,279,594,964,2860,952,2264,480,2430,1803,3395,910,1809,0,0,0,1722,0,0,0,0,0,0,0,0,1,127,1,109,109,0,0,0,0,0,0,49,38,0,0,0,,,,,
2021,3948008418,충북도립대학,충북,전문대학,259,724,276,1173,0,410,0,15,449,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,53,121,589,137,531,17,449,259,724,128,346,0,0,0,395,0,0,0,0,0,0,0,0,1,31,1,64,64,0,0,0,0,0,0,7,40,0,0,0,,,,,
2021,4038041055,영진전문대학,대구,전문대학,2415,7167,2757,11971,0,2931,0,53,4804,342,0,0,4,18,188,589,251,699,53,327,390,979,0,0,0,0,98,132,270,515,1056,3669,890,6349,289,4477,2025,6188,1003,3263,0,0,0,3148,0,0,0,0,0,0,0,0,1,205,1,116,120,0,0,0,0,0,0,51,21,0,0,0,,,,,
2021,4123382508,대구보건대학,대구,전문대학,4303,6672,4605,8594,0,2574,0,39,1922,302,0,0,109,193,111,285,379,648,39,200,560,926,0,0,0,0,222,263,1112,1619,1373,3092,1299,2494,263,1722,3743,5746,1600,2457,0,0,0,2596,0,0,0,0,0,0,0,0,1,188,1,120,130,0,0,0,0,0,0,88,63,0,0,0,,,,,
2021,4188858449,부천대학,경기,전문대학,3881,7386,4360,10281,0,2876,0,90,2895,479,0,0,34,70,313,965,440,1012,42,271,745,1776,0,0,0,0,66,79,364,788,1564,4017,1579,3350,437,2624,3136,5610,1759,3211,0,0,0,3529,0,0,0,0,0,0,0,0,1,195,1,80,223,0,0,0,0,0,0,74,144,0,0,0,,,,,
2021,4209855318,목포과학대학,전남,전문대학,1418,2310,1711,3225,0,890,0,34,915,293,0,0,1,1,118,192,137,228,29,69,227,352,0,0,0,0,138,177,295,436,453,984,569,1207,264,846,1191,1958,427,737,0,0,0,966,0,0,0,0,0,0,0,0,0,71,1,0,38,0,0,0,0,0,0,32,7,0,0,0,,,,,
2021,4234214067,혜전대학,충남,전문대학,1623,2451,1730,3373,0,1140,0,39,922,107,0,0,0,0,13,16,93,103,9,11,97,108,0,0,0,0,124,144,352,424,606,1664,542,1022,98,911,1526,2343,629,1063,0,0,0,951,0,0,0,0,0,0,0,0,1,76,1,60,55,0,0,0,0,0,0,38,19,0,0,0,,,,,
2021,4262574672,대동대학,부산,전문대학,1146,1494,1198,1790,0,527,0,14,296,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,221,241,293,394,698,379,578,52,296,1146,1494,329,446,0,0,0,479,0,0,0,0,0,0,0,0,0,45,1,50,60,0,0,0,0,0,0,33,44,0,0,0,,,,,
2021,4356752395,인천재능대학교,인천,전문대학,1887,3674,2172,5687,0,1746,0,62,2013,285,0,0,0,0,40,92,90,130,11,28,119,194,0,0,0,0,56,69,115,146,947,2971,924,2279,274,1985,1768,3480,869,1570,0,0,0,1752,0,0,0,0,0,0,0,0,1,100,1,56,87,0,0,0,0,0,0,48,33,0,0,0,,,,,
2021,4389398634,영남외국어대학,경북,전문대학,368,449,379,481,0,352,0,9,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,57,42,50,162,197,128,177,11,32,368,449,130,174,0,0,0,167,0,0,0,0,0,0,0,0,1,23,1,0,12,0,0,0,0,0,0,15,5,0,0,0,,,,,
2021,4423430502,서해대학,전북,전문대학,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2021,4433675467,창원문성대학,경남,전문대학,1066,2006,1263,3716,0,1032,0,100,1709,197,0,0,23,23,74,147,93,147,29,85,161,232,0,0,0,0,72,103,200,280,411,1655,390,1361,168,1624,905,1774,496,1119,0,0,0,736,0,0,0,0,0,0,0,0,1,78,1,58,46,0,0,0,0,0,0,25,24,0,0,0,,,,,
2021,4455086469,동원대학,경기,전문대학,1394,3013,1553,4764,0,1618,0,68,1751,159,0,0,0,0,84,123,110,185,12,31,182,277,0,0,0,0,0,0,33,115,717,2659,609,1682,147,1720,1212,2736,720,1487,0,0,0,1370,0,0,0,0,0,0,0,0,1,93,1,74,57,0,0,0,0,0,0,34,15,0,0,0,,,,,
2021,4644152700,성덕대학,경북,전문대학,1174,1491,1188,1523,0,660,0,22,30,13,67,73,13,19,0,0,0,0,0,0,80,92,0,0,0,0,0,0,130,177,516,641,462,613,13,30,1094,1399,568,750,0,0,0,712,0,0,0,0,0,0,0,0,1,42,1,75,37,0,0,0,0,0,0,29,21,0,0,0,,,,,
2021,4651407539,선린대학,경북,전문대학,1424,2151,1545,2835,0,926,0,36,684,121,0,0,0,0,13,21,76,103,9,14,80,110,0,0,0,0,209,242,362,502,445,990,440,977,112,670,1344,2041,541,822,0,0,0,779,0,0,0,0,0,0,0,0,1,77,1,36,36,0,0,0,0,0,0,46,17,0,0,0,,,,,
2021,4694034814,경남도립남해대학,경남,전문대학,219,728,266,1291,0,375,0,11,563,47,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,124,621,142,669,47,562,219,728,89,326,0,0,0,380,0,0,0,0,0,0,0,0,1,25,1,37,65,0,0,0,0,0,0,2,45,0,0,0,,,,,
2021,4695447266,경복대학,경기,전문대학,4630,6208,5044,7942,0,2173,0,78,1734,414,0,0,0,0,84,134,127,195,13,27,198,302,0,0,0,0,342,392,1151,1369,1706,3261,1634,2591,401,1707,4432,5906,1648,2233,0,0,0,2332,0,0,0,0,0,0,0,0,1,170,1,102,85,0,0,0,0,0,0,103,36,0,0,0,,,,,
2021,4882078588,김해대학,경남,전문대학,956,1428,1015,1705,0,459,0,20,277,59,0,0,0,0,24,33,2,2,2,4,24,31,0,0,0,0,117,147,227,321,323,631,322,571,57,273,932,1397,288,457,0,0,0,495,0,0,0,0,0,0,0,0,1,47,1,52,49,0,0,0,0,0,0,31,27,0,0,0,,,,,
2021,5043034195,광양보건대학,전남,전문대학,198,371,201,454,0,462,0,10,83,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,238,36,127,20,89,3,83,198,371,200,327,0,0,0,60,0,0,0,0,0,0,0,0,1,39,1,60,13,0,0,0,0,0,0,9,9,0,0,0,,,,,
2021,5157359063,청강문화산업대학,경기,전문대학,2273,3424,2976,5019,0,1363,0,32,1590,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,1493,920,1856,1101,1670,698,1590,2273,3424,846,1281,0,0,0,1423,0,0,0,0,0,0,0,0,1,109,1,43,90,0,0,0,0,0,0,33,40,0,0,0,,,,,
2021,5182121753,충청대학,충북,전문대학,1882,3484,2080,5175,0,1732,0,80,1687,196,0,0,3,7,46,90,69,157,7,19,111,235,0,0,0,0,118,144,359,471,726,1873,759,2433,189,1668,1771,3249,783,1578,0,0,0,1388,0,0,0,0,0,0,0,0,1,114,1,84,92,0,0,0,0,0,0,46,38,0,0,0,,,,,
2021,5197615802,경북전문대학,경북,전문대학,1635,2736,1730,3474,0,1102,0,43,738,95,0,0,0,0,94,162,145,257,20,70,219,349,0,0,0,0,172,205,306,415,529,1388,484,1047,75,668,1416,2387,564,1076,0,0,0,1098,0,0,0,0,0,0,0,0,1,82,1,85,72,0,0,0,0,0,0,38,33,0,0,0,,,,,
2021,5241208136,오산대학,경기,전문대학,1833,4706,2031,7096,0,2204,0,82,2386,196,0,0,0,0,89,232,119,269,3,18,204,482,0,0,0,0,0,0,142,291,867,3773,814,2531,193,2368,1629,4224,905,2120,0,0,0,2099,0,0,0,0,0,0,0,0,1,127,1,90,70,0,0,0,0,0,0,48,34,0,0,0,,,,,
2021,5549670755,두원공과대학,경기,전문대학,1057,3173,1244,5928,0,1873,0,62,2755,187,0,0,0,8,1,25,13,43,2,18,12,58,0,0,0,0,114,136,260,703,483,3233,373,1780,185,2737,1045,3115,543,1746,0,0,0,955,0,0,0,0,0,0,0,0,1,136,1,70,70,0,0,0,0,0,0,36,14,0,0,0,,,,,
2021,5663107812,서울예술대학,경기,전문대학,1926,3147,2315,4243,0,741,0,18,1094,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,1485,705,1476,773,1282,388,1094,1926,3147,603,1034,0,0,0,1137,0,0,0,0,0,0,0,0,0,88,1,62,63,0,0,0,0,0,0,23,27,0,0,0,,,,,
2021,5795471072,배화여자대학,서울,전문대학,2683,2726,3183,3226,0,1321,0,46,491,491,0,0,0,0,101,101,191,192,42,42,246,247,0,0,0,0,0,0,245,245,1299,1323,1347,1365,449,449,2437,2479,1190,1190,0,0,0,1364,0,0,0,0,0,0,0,0,1,78,1,50,48,0,0,0,0,0,0,48,20,0,0,0,,,,,
2021,5823754429,고구려대학,전남,전문대학,1090,1535,1242,1776,0,849,0,74,241,152,0,0,0,0,226,331,232,355,41,62,417,624,0,0,0,0,0,0,42,45,352,496,390,549,111,179,673,911,611,842,0,0,0,776,0,0,0,0,0,0,0,0,1,59,1,36,20,0,0,0,0,0,0,23,8,0,0,0,,,,,
2021,5967965006,서일대학,서울,전문대학,2510,5678,2867,8477,0,2525,0,87,2799,357,0,0,58,216,148,694,300,740,56,527,450,1123,0,0,0,0,100,129,382,1019,936,3238,943,2441,301,2272,2060,4555,1084,2276,0,0,0,2506,0,0,0,0,0,0,0,0,1,167,1,100,58,0,0,0,0,0,0,59,15,0,0,0,,,,,
2021,6208432018,한영대학,전남,전문대학,526,1392,567,1794,0,553,0,9,402,41,0,0,0,0,71,244,95,334,14,93,152,485,0,0,0,0,38,40,68,79,120,357,175,740,27,309,374,907,225,553,0,0,0,667,0,0,0,0,0,0,0,0,1,40,1,26,29,0,0,0,0,0,0,14,12,0,0,0,,,,,
2021,6217320322,구미1대학,경북,전문대학,2572,5163,2769,6885,0,1839,0,92,1722,197,0,0,1,1,174,314,314,453,41,102,448,666,0,0,0,0,190,218,390,496,783,2790,917,2613,156,1620,2124,4497,870,1989,0,0,0,2488,0,0,0,0,0,0,0,0,1,126,1,63,105,0,0,0,0,0,0,59,52,0,0,0,,,,,
2021,6347138702,부산과학기술대학교,부산,전문대학,1721,3230,1981,5779,0,1340,0,96,2541,256,0,0,0,0,39,106,115,232,4,37,150,301,0,0,0,0,99,111,281,364,796,2925,651,2041,252,2504,1571,2929,652,1601,0,0,0,1300,0,0,0,0,0,0,0,0,1,116,1,106,124,0,0,0,0,0,0,42,73,0,0,0,,,,,
2021,6373324573,부산경상대학,부산,전문대학,1488,2698,1657,3831,0,1335,0,82,1133,169,0,0,0,0,148,225,210,298,21,28,337,495,0,0,0,0,0,0,157,301,479,1500,663,1507,148,1105,1151,2203,501,876,0,0,0,1359,0,0,0,0,0,0,0,0,1,86,1,72,72,0,0,0,0,0,0,32,32,0,0,0,,,,,
2021,6403395891,대구공업대학,대구,전문대학,887,1639,1003,2552,0,680,0,19,913,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,52,450,1270,509,1230,116,913,887,1639,286,680,0,0,0,815,0,0,0,0,0,0,0,0,1,44,1,29,58,0,0,0,0,0,0,17,20,0,0,0,,,,,
2021,6458310902,강릉영동대학,강원,전문대학,1542,2443,1943,4258,0,1007,0,39,1815,401,0,0,0,0,29,66,47,74,25,51,51,89,0,0,0,0,199,241,458,652,616,1683,594,1542,376,1764,1491,2354,533,928,0,0,0,831,0,0,0,0,0,0,0,0,1,85,1,63,59,0,0,0,0,0,0,41,24,0,0,0,,,,,
2021,6542043566,부산예술대학,부산,전문대학,433,682,472,876,0,451,0,13,194,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,374,291,502,39,194,433,682,158,278,0,0,0,389,0,0,0,0,0,0,0,0,1,24,1,0,19,0,0,0,0,0,0,10,11,0,0,0,,,,,
2021,6579098820,성심외국어대학,부산,전문대학,0,0,238,1239,0,0,0,42,1239,238,0,0,0,0,27,83,9,107,36,190,0,0,0,0,0,0,0,0,0,0,115,403,87,646,202,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2021,6597150623,경남도립거창대학,경남,전문대학,349,804,375,1153,0,387,0,13,349,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,39,35,42,142,479,166,593,26,349,349,804,115,331,0,0,0,390,0,0,0,0,0,0,0,0,1,30,1,24,51,0,0,0,0,0,0,11,30,0,0,0,,,,,
2021,6690823018,경인여자대학,인천,전문대학,4585,4585,4943,4943,0,2031,0,59,358,358,0,0,40,40,204,204,320,320,29,29,535,535,0,0,0,0,219,219,574,574,1824,1824,1762,1762,329,329,4050,4050,1849,1849,0,0,0,1888,0,0,0,0,0,0,0,0,0,113,1,60,59,0,0,0,0,0,0,63,28,0,0,0,,,,,
2021,6776323795,동아방송예술대학,경기,전문대학,1891,3016,2288,4207,0,987,0,31,1191,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,1393,679,1406,838,1408,397,1191,1891,3016,689,1061,0,0,0,1201,0,0,0,0,0,0,0,0,1,79,1,66,73,0,0,0,0,0,0,30,19,0,0,0,,,,,
2021,6783237993,계명문화대학,대구,전문대학,2900,4708,3218,6825,0,2312,0,60,2117,318,0,0,32,34,132,186,224,291,39,71,349,440,0,0,0,0,97,113,319,390,1189,3194,1225,2617,279,2046,2551,4268,1290,2073,0,0,0,2176,0,0,0,0,0,0,0,0,1,125,1,75,117,0,0,0,0,0,0,55,48,0,0,0,,,,,
2021,6821876287,대전보건대학,대전,전문대학,3511,5175,3871,6943,0,2215,0,66,1767,359,0,0,49,89,46,112,271,437,49,146,317,492,0,0,0,0,102,120,1044,1539,1226,2634,1133,2012,310,1621,3194,4683,1337,1995,0,0,0,1925,0,0,0,0,0,0,0,0,1,155,1,81,83,0,0,0,0,0,0,68,28,0,0,0,,,,,
2021,7043987333,전남도립대학,전남,전문대학,478,1207,522,1688,0,705,0,31,481,44,0,0,0,0,9,36,13,33,0,1,22,68,0,0,0,0,0,0,53,67,197,725,250,827,44,480,456,1139,206,518,0,0,0,595,0,0,0,0,0,0,0,0,1,45,1,32,32,0,0,0,0,0,0,3,16,0,0,0,,,,,
2021,7075858414,동서울대학,경기,전문대학,2183,5586,2433,8293,0,2644,0,83,2707,250,0,0,0,19,32,105,75,178,10,91,97,211,0,0,0,0,0,0,259,1001,1057,3883,1010,3107,240,2616,2086,5375,1147,2508,0,0,0,2616,0,0,0,0,0,0,0,0,1,166,1,78,86,0,0,0,0,0,0,51,29,0,0,0,,,,,
2021,7112644374,강원관광대학,강원,전문대학,373,597,398,718,0,98,0,14,121,25,0,0,0,0,42,68,2,8,2,8,42,68,0,0,0,0,46,70,63,76,143,331,102,165,23,113,331,529,247,434,0,0,0,124,0,0,0,0,0,0,0,0,1,10,1,37,20,0,0,0,0,0,0,9,7,0,0,0,,,,,
2021,7180546641,한국골프대학,강원,전문대학,81,423,125,777,0,192,0,6,354,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,174,39,307,53,296,44,354,81,423,30,126,0,0,0,187,0,0,0,0,0,0,0,0,1,16,1,34,33,0,0,0,0,0,0,3,9,0,0,0,,,,,
2021,7197368383,동원과학기술대학교,경남,전문대학,957,2343,1002,3191,0,915,0,45,844,41,0,0,0,0,52,148,66,181,4,35,114,294,0,0,0,0,97,119,178,325,274,1165,335,1253,37,809,843,2049,325,858,0,0,0,996,0,0,0,0,0,0,0,0,1,60,1,45,69,0,0,0,0,0,0,17,26,0,0,0,,,,,
2021,7217154502,인하공업전문대학,인천,전문대학,2042,6703,2647,11087,0,2802,0,71,4384,605,0,0,11,97,31,624,41,288,13,329,70,680,0,0,0,0,0,0,112,341,1210,5220,1242,4517,592,4055,1972,6023,860,2805,0,0,0,3246,0,0,0,0,0,0,0,0,1,172,1,128,119,0,0,0,0,0,0,38,42,0,0,0,,,,,
2021,7344014406,전주비전대학,전북,전문대학,1707,3611,1836,5052,0,1357,0,52,1436,127,0,0,12,16,137,422,199,599,27,245,321,792,0,0,0,0,116,122,295,355,512,1715,565,1823,100,1191,1386,2819,648,1411,0,0,0,1534,0,0,0,0,0,0,0,0,1,91,1,62,143,0,0,0,0,0,0,39,68,0,0,0,,,,,
2021,7361554980,대구산업정보대학,대구,전문대학,2165,3326,2444,4595,0,1360,0,50,1269,279,0,0,37,37,129,191,124,167,32,78,258,317,0,0,0,0,160,195,329,462,844,1965,821,1578,247,1191,1907,3009,834,1309,0,0,0,1386,0,0,0,0,0,0,0,0,1,85,1,83,108,0,0,0,0,0,0,51,71,0,0,0,,,,,
2021,7425608277,강원도립대학,강원,전문대학,228,579,269,950,0,312,0,27,369,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,107,406,150,520,39,369,228,579,89,231,0,0,0,314,0,0,0,0,0,0,0,0,1,31,1,71,74,0,0,0,0,0,0,3,30,0,0,0,,,,,
2021,7467084348,수원여자대학,경기,전문대학,3994,3996,4398,4400,0,1630,0,45,404,404,0,0,83,83,48,48,141,143,13,13,259,261,0,0,0,0,197,197,715,715,1687,1687,1527,1527,391,391,3735,3735,1547,1547,0,0,0,1513,0,0,0,0,0,0,0,0,1,118,1,0,137,0,0,0,0,0,0,84,87,0,0,0,,,,,
2021,7467970550,숭의여자대학,서울,전문대학,3273,3273,3587,3587,0,1590,0,41,314,314,0,0,101,101,462,462,400,400,73,73,890,890,0,0,0,0,0,0,148,148,1196,1196,1280,1280,241,241,2383,2383,1471,1471,0,0,0,1575,0,0,0,0,0,0,0,0,1,79,1,61,47,0,0,0,0,0,0,53,27,0,0,0,,,,,
2021,7502644538,순천청암대학,전남,전문대학,1765,2441,1924,3252,0,1111,0,44,811,159,0,0,0,0,65,96,94,145,15,36,144,205,0,0,0,0,208,236,399,497,605,1236,553,1042,144,775,1621,2236,638,888,0,0,0,908,0,0,0,0,0,0,0,0,1,76,1,55,57,0,0,0,0,0,0,38,30,0,0,0,,,,,
2021,7605337738,동남보건대학,경기,전문대학,3305,4650,3529,5616,0,1603,0,41,966,224,0,0,0,0,0,0,207,282,2,3,205,279,0,0,0,0,173,207,1157,1647,1006,1867,986,1613,222,963,3100,4371,1173,1604,0,0,0,1726,0,0,0,0,0,0,0,0,1,129,1,60,123,0,0,0,0,0,0,78,87,0,0,0,,,,,
2021,7614396095,김포대학,경기,전문대학,1079,2575,1206,4107,0,1487,0,62,1532,127,0,0,1,1,84,147,128,250,1,22,212,376,0,0,0,0,0,0,157,436,474,2074,362,1199,126,1510,867,2199,613,1374,0,0,0,1004,0,0,0,0,0,0,0,0,1,80,1,50,84,0,0,0,0,0,0,25,34,0,0,0,,,,,
2021,7660992503,춘해보건대학,울산,전문대학,2086,2713,2175,3092,0,795,0,22,379,89,0,0,0,0,7,10,77,107,2,3,82,114,0,0,0,0,261,327,584,771,636,987,610,890,87,376,2004,2599,677,863,0,0,0,893,0,0,0,0,0,0,0,0,1,73,1,60,35,0,0,0,0,0,0,55,11,0,0,0,,,,,
2021,7729016542,경동정보대학,경북,전문대학,1329,1890,1392,2170,0,731,0,29,277,62,0,0,0,0,173,216,195,242,15,18,353,440,0,0,0,0,137,172,198,273,339,616,350,651,47,259,976,1450,506,695,0,0,0,781,0,0,0,0,0,0,0,0,1,61,1,52,42,0,0,0,0,0,0,34,14,0,0,0,,,,,
2021,7960820555,수원과학대학,경기,전문대학,2509,4621,2859,7335,0,2321,0,67,2709,345,0,0,0,1,33,56,17,27,2,3,48,81,0,0,0,0,97,116,309,547,1334,4130,1069,2458,343,2706,2461,4540,1180,2257,0,0,0,1686,0,0,0,0,0,0,0,0,0,139,1,64,65,0,0,0,0,0,0,67,20,0,0,0,,,,,
